motherid,sdate,edate,seventtype,eeventtype,locationid,location,episode_id
EAB019026,2010-04-15,2012-03-15,2,2,EAB019,1,12440
EAB019921,1997-02-15,1997-11-15,2,2,EBC008,1,12441
EAB019921,1997-11-15,2000-11-15,2,2,EBC008,1,12442
EAB019921,2000-11-15,2004-07-15,2,2,EBC008,1,12443
EAB019921,2004-07-15,2010-05-06,2,2,EBC008,1,12444
EAB019921,2011-09-03,2018-01-15,2,2,EBC008,1,12445
EAB020006,1999-04-15,1999-12-15,2,2,EBB031,1,12446
EAB020006,2004-01-13,2006-12-15,2,2,EBB031,1,12447
EAB020018,1996-04-13,1996-08-15,2,2,EAB020,1,12448
EAB020018,1998-02-15,1999-12-15,2,2,EAB020,1,12449
EAB020044,2011-04-15,2011-12-15,2,2,EAB020,1,12450
EAB022006,NA,NA,NA,NA,EAB022,1,12451
EAB022007,2003-06-30,2006-02-25,2,2,EBA061,1,12452
EAB022007,2003-06-30,2006-02-25,2,2,EBD052,1,12453
EAB022007,2007-07-15,2008-03-15,2,2,EBA061,1,12454
EAB022007,2007-07-15,2008-03-15,2,2,EBD052,1,12455
EAB022007,2008-05-15,2009-02-15,2,2,EBA061,1,12456
EAB022007,2008-05-15,2009-02-15,2,2,EBD052,1,12457
EAB022007,2009-03-15,2010-02-08,2,2,EBA061,1,12458
EAB022007,2009-03-15,2010-02-08,2,2,EBD052,1,12459
EAB022007,2010-05-15,2011-12-15,2,2,EBA061,1,12460
EAB022007,2010-05-15,2011-12-15,2,2,EBD052,1,12461
EAB022007,2013-08-15,2015-03-15,2,2,EBA061,1,12462
EAB022007,2013-08-15,2015-03-15,2,2,EBD052,1,12463
EAB022007,2016-09-15,2018-01-15,2,2,EBA061,1,12464
EAB022007,2016-09-15,2018-01-15,2,2,EBD052,1,12465
EAB022007,2018-01-15,2018-10-15,2,2,EBA061,1,12466
EAB022007,2018-01-15,2018-10-15,2,2,EBD052,1,12467
EAB023003,2009-12-15,2013-11-15,2,2,EEE016,1,12468
EAB023005,1996-11-15,1998-07-15,2,2,EDC024,1,12469
EAB023005,1998-07-15,1998-10-15,2,2,EDC024,1,12470
EAB023005,1998-10-15,2005-06-20,2,2,EDC024,1,12471
EAB023005,2011-02-15,2012-03-15,2,2,EDC024,1,12472
EAB023501,2006-07-24,2007-06-15,2,2,EAB023,1,12473
EAB023501,2006-07-24,2007-06-15,2,2,SEC039,1,12474
EAB023501,2007-07-15,2012-01-10,2,2,EAB023,1,12475
EAB023501,2007-07-15,2012-01-10,2,2,SEC039,1,12476
EAB025004,2001-05-15,2004-11-11,2,2,EAB025,1,12477
EAB025005,2002-02-25,2003-05-05,2,2,EAB025,1,12478
EAB025005,2002-02-25,2003-05-05,2,2,ECF069,1,12479
EAB025006,2000-04-07,2001-05-15,2,2,EBB003,1,12480
EAB025006,2000-04-07,2001-05-15,2,2,EBB083,1,12481
EAB025006,2001-05-15,2002-06-15,2,2,EBB003,1,12482
EAB025006,2001-05-15,2002-06-15,2,2,EBB083,1,12483
EAB025006,2002-06-15,2004-10-20,2,2,EBB003,1,12484
EAB025006,2002-06-15,2004-10-20,2,2,EBB083,1,12485
EAB025006,2007-12-24,2008-06-15,2,2,EBB003,1,12486
EAB025006,2007-12-24,2008-06-15,2,2,EBB083,1,12487
EAB025006,2012-04-15,2013-10-15,2,2,EBB003,1,12488
EAB025006,2012-04-15,2013-10-15,2,2,EBB083,1,12489
EAB025006,2013-10-15,2014-04-15,2,2,EBB003,1,12490
EAB025006,2013-10-15,2014-04-15,2,2,EBB083,1,12491
EAB025006,2014-04-15,2019-06-15,2,2,EBB003,1,12492
EAB025006,2014-04-15,2019-06-15,2,2,EBB083,1,12493
EAB025007,2001-05-15,2008-12-15,2,2,EAA016,1,12494
EAB025008,2001-05-15,2006-04-27,2,2,NDD064,1,12495
EAB025008,2007-05-15,2009-01-30,2,2,NDD064,1,12496
EAB025008,2009-03-15,2010-12-15,2,2,NDD064,1,12497
EAB025008,2010-12-15,2011-08-15,2,2,NDD064,1,12498
EAB026002,NA,NA,NA,NA,EAB026,1,12499
EAB026003,1997-02-15,1999-03-15,2,2,EAB026,1,12500
EAB026003,1997-02-15,1999-03-15,2,2,NGL030,1,12501
EAB027011,1997-06-15,2004-03-09,2,2,EAB027,1,12502
EAB027018,1999-06-15,2005-12-15,2,2,EAB027,1,12503
EAB027023,1999-06-15,2005-11-15,2,2,EAB027,1,12504
EAB027023,2013-01-15,2017-04-15,2,2,EAB027,1,12505
EAB027024,1999-06-15,2004-02-21,2,2,NFB019,1,12506
EAB027024,2011-12-15,2017-06-15,2,2,NFB019,1,12507
EAB027024,2017-06-15,2019-01-15,2,2,NFB019,1,12508
EAB028006,NA,NA,NA,NA,EAB028,1,12509
EAB029005,1998-01-27,1999-02-15,2,2,EBA055,2,12510
EAB029005,1998-01-27,1999-02-15,2,2,EBA055,1,12511
EAB029005,1998-01-27,1999-02-15,2,2,NGB071,1,12512
EAB029005,1999-02-15,2001-01-15,2,2,EBA055,2,12513
EAB029005,1999-02-15,2001-01-15,2,2,EBA055,1,12514
EAB029005,1999-02-15,2001-01-15,2,2,NGB071,1,12515
EAB029005,2002-02-15,2003-10-13,2,2,EBA055,2,12516
EAB029005,2002-02-15,2003-10-13,2,2,EBA055,1,12517
EAB029005,2002-02-15,2003-10-13,2,2,NGB071,1,12518
EAB029005,2003-10-13,2005-04-09,2,2,EBA055,2,12519
EAB029005,2003-10-13,2005-04-09,2,2,EBA055,1,12520
EAB029005,2003-10-13,2005-04-09,2,2,NGB071,1,12521
EAB029005,2005-04-09,2006-01-09,2,2,EBA055,2,12522
EAB029005,2005-04-09,2006-01-09,2,2,EBA055,1,12523
EAB029005,2005-04-09,2006-01-09,2,2,NGB071,1,12524
EAB029005,2006-10-15,2007-10-15,2,2,EBA055,2,12525
EAB029005,2006-10-15,2007-10-15,2,2,EBA055,1,12526
EAB029005,2006-10-15,2007-10-15,2,2,NGB071,1,12527
EAB029009,2002-03-15,2008-07-15,2,2,EBE034,1,12528
EAB029009,2010-05-15,2017-08-15,2,2,EBE034,1,12529
EAB029011,2002-12-04,2003-02-10,2,2,EAB029,1,12530
EAB029011,2004-02-11,2004-05-15,2,2,EAB029,1,12531
EAB029011,2004-05-15,2014-12-15,2,2,EAB029,1,12532
EAB029013,2002-02-15,2003-02-10,2,2,EBH037,1,12533
EAB029013,2004-02-11,2005-02-15,2,2,EBH037,1,12534
EAB029013,2005-02-15,2014-08-15,2,2,EBH037,1,12535
EAB029013,2015-03-15,2019-05-15,2,2,EBH037,1,12536
EAB029016,1997-10-28,2003-10-15,2,2,EAB029,1,12537
EAB030009,2000-12-15,2003-03-15,2,2,EAB063,1,12538
EAB030009,2003-03-15,2004-03-15,2,2,EAB063,1,12539
EAB030009,2004-04-03,2005-05-15,2,2,EAB063,1,12540
EAB030009,2013-05-15,2013-06-15,2,2,EAB063,1,12541
EAB030018,2001-05-23,2004-02-13,2,2,EAB030,1,12542
EAB030022,2002-12-15,2003-08-15,2,2,EBB089,1,12543
EAB030022,2004-05-15,2005-01-15,2,2,EBB089,1,12544
EAB030022,2005-05-15,2018-03-15,2,2,EBB089,1,12545
EAB030024,NA,NA,NA,NA,EAB030,1,12546
EAB031010,1999-12-15,2006-01-31,2,2,EAB071,1,12547
EAB031011,1999-12-15,2003-12-20,2,2,EAC042,1,12548
EAB031011,2010-06-15,2011-10-15,2,2,EAC042,1,12549
EAB031011,2019-08-15,2020-06-15,2,2,EAC042,1,12550
EAB031013,NA,NA,NA,NA,EAB031,1,12551
EAB031801,2001-09-15,2012-04-15,2,2,CAD079,1,12552
EAB031801,2013-10-15,2015-04-15,2,2,CAD079,1,12553
EAB032008,1998-03-15,2001-03-12,2,1,EAB032,1,12554
EAB032026,2006-09-24,2007-03-15,2,2,EAB092,1,12555
EAB032026,2007-03-15,2009-01-15,2,2,EAB092,1,12556
EAB032026,2009-05-15,2012-11-15,2,2,EAB092,1,12557
EAB032201,1998-03-15,1998-04-15,2,2,EAB056,1,12558
EAB032201,2001-02-15,2005-03-15,2,2,EAB056,1,12559
EAB033006,1996-11-15,1997-06-15,2,2,NDE003,1,12560
EAB033006,1996-11-15,1997-06-15,2,2,EAB033,1,12561
EAB033006,1997-06-15,2001-05-15,2,2,NDE003,1,12562
EAB033006,1997-06-15,2001-05-15,2,2,EAB033,1,12563
EAB033006,2001-05-15,2001-12-23,2,2,NDE003,1,12564
EAB033006,2001-05-15,2001-12-23,2,2,EAB033,1,12565
EAB033006,2002-05-15,2003-04-15,2,2,NDE003,1,12566
EAB033006,2002-05-15,2003-04-15,2,2,EAB033,1,12567
EAB033006,2003-04-15,2005-01-10,2,2,NDE003,1,12568
EAB033006,2003-04-15,2005-01-10,2,2,EAB033,1,12569
EAB033006,2006-05-20,2008-01-15,2,2,NDE003,1,12570
EAB033006,2006-05-20,2008-01-15,2,2,EAB033,1,12571
EAB033006,2008-01-15,2010-06-15,2,2,NDE003,1,12572
EAB033006,2008-01-15,2010-06-15,2,2,EAB033,1,12573
EAB033011,NA,NA,NA,NA,EBH002,1,12574
EAB033014,2004-05-15,2007-12-15,2,2,NFG044,1,12575
EAB033014,2007-12-15,2019-10-15,2,2,NFG044,1,12576
EAB033020,NA,NA,NA,NA,EAB033,1,12577
EAB034004,NA,NA,NA,NA,EAB034,1,12578
EAB035018,1996-05-15,1996-11-15,2,2,EAB035,1,12579
EAB035025,1996-11-15,1999-06-11,2,2,EAB035,1,12580
EAB035025,1999-06-11,1999-12-15,2,2,EAB035,1,12581
EAB035025,2017-01-15,2017-07-15,2,2,EAB035,1,12582
EAB035036,2004-06-15,2005-12-19,2,2,EAB035,1,12583
EAB035703,2001-05-16,2002-01-15,2,2,NFF064,1,12584
EAB035703,2002-01-15,2003-08-15,2,2,NFF064,1,12585
EAB035703,2004-05-05,2006-02-03,2,2,NFF064,1,12586
EAB036003,2005-04-18,2013-07-15,2,2,EAB036,1,12587
EAB036003,2017-07-15,2019-04-25,2,2,EAB036,1,12588
EAB037009,2001-01-05,2001-09-15,2,2,EBB003,1,12589
EAB037009,2001-09-15,2003-04-20,2,2,EBB003,1,12590
EAB037009,2017-05-25,2018-11-15,2,2,EBB003,1,12591
EAB039002,NA,NA,NA,NA,EAB039,1,12592
EAB040003,NA,NA,NA,NA,EAB040,1,12593
EAB041009,1996-09-15,1999-06-15,2,2,EAB041,1,12594
EAB041009,2000-03-03,2001-07-15,2,2,EAB041,1,12595
EAB041009,2003-09-18,2004-03-15,2,2,EAB041,1,12596
EAB041020,1997-08-15,1998-05-15,2,2,EBD009,1,12597
EAB041020,1998-05-15,1999-01-05,2,2,EBD009,1,12598
EAB041020,1999-01-05,1999-03-15,2,2,EBD009,1,12599
EAB041022,1999-02-15,2000-07-15,2,2,EAB081,1,12600
EAB041022,2002-05-15,2013-05-15,2,2,EAB081,1,12601
EAB041026,2000-06-15,2003-04-08,2,2,EAB041,1,12602
EAB041026,2000-06-15,2003-04-08,2,2,EAB085,1,12603
EAB041026,2003-04-08,2008-03-15,2,2,EAB041,1,12604
EAB041026,2003-04-08,2008-03-15,2,2,EAB085,1,12605
EAB042017,1999-12-15,2018-10-20,2,1,EAB042,1,12606
EAB042018,NA,NA,NA,NA,EAB042,1,12607
EAB042020,1995-05-15,1997-05-15,2,2,EAB042,1,12608
EAB042020,1995-05-15,1997-05-15,2,2,EAA061,1,12609
EAB042020,1995-05-15,1997-05-15,2,2,EBF012,1,12610
EAB042020,1997-05-15,1998-04-10,2,2,EAB042,1,12611
EAB042020,1997-05-15,1998-04-10,2,2,EAA061,1,12612
EAB042020,1997-05-15,1998-04-10,2,2,EBF012,1,12613
EAB042020,1998-04-10,2007-10-14,2,2,EAB042,1,12614
EAB042020,1998-04-10,2007-10-14,2,2,EAA061,1,12615
EAB042020,1998-04-10,2007-10-14,2,2,EBF012,1,12616
EAB042020,2007-10-14,2008-05-15,2,2,EAB042,1,12617
EAB042020,2007-10-14,2008-05-15,2,2,EAA061,1,12618
EAB042020,2007-10-14,2008-05-15,2,2,EBF012,1,12619
EAB042025,2003-12-14,2004-10-28,2,2,EEA022,1,12620
EAB042026,2003-09-15,2006-03-15,2,2,EEC066,1,12621
EAB042026,2003-09-15,2006-03-15,2,2,EEC126,1,12622
EAB042026,2006-03-15,2007-05-15,2,2,EEC066,1,12623
EAB042026,2006-03-15,2007-05-15,2,2,EEC126,1,12624
EAB042026,2010-04-15,2011-01-06,2,2,EEC066,1,12625
EAB042026,2010-04-15,2011-01-06,2,2,EEC126,1,12626
EAB042026,2011-05-15,2018-03-15,2,2,EEC066,1,12627
EAB042026,2011-05-15,2018-03-15,2,2,EEC126,1,12628
EAB042031,1995-10-28,1998-04-10,1,2,EEA015,1,12629
EAB042031,2002-03-15,2003-05-15,2,2,EEA015,1,12630
EAB042031,2007-05-11,2008-07-15,2,2,EEA015,1,12631
EAB042031,2012-04-15,2012-12-28,2,2,EEA015,1,12632
EAB042033,1997-12-29,2003-12-14,1,2,SGN005,1,12633
EAB042033,2003-12-14,2017-05-15,2,2,SGN005,1,12634
EAB042033,2017-05-15,2017-06-15,2,2,SGN005,1,12635
EAB042502,2006-02-04,2006-12-25,2,2,EAB089,1,12636
EAB042502,2006-02-04,2006-12-25,2,2,EBA055,1,12637
EAB042502,2007-01-09,2008-08-15,2,2,EAB089,1,12638
EAB042502,2007-01-09,2008-08-15,2,2,EBA055,1,12639
EAB042502,2008-08-15,2009-04-15,2,2,EAB089,1,12640
EAB042502,2008-08-15,2009-04-15,2,2,EBA055,1,12641
EAB043007,NA,NA,NA,NA,EAB043,1,12642
EAB045004,NA,NA,NA,NA,EAB045,1,12643
EAB045006,1995-09-15,2013-08-15,1,2,EDC063,1,12644
EAB045009,2016-01-15,2018-06-15,2,2,EAB045,1,12645
EAB045921,NA,NA,NA,NA,EBA018,1,12646
EAB046004,1998-05-15,2014-04-07,2,2,EAB072,1,12647
EAB046004,1998-05-15,2014-04-07,2,2,EAB046,1,12648
EAB046006,NA,NA,NA,NA,EAB046,1,12649
EAB047015,1995-11-15,2003-01-16,2,2,EAB068,1,12650
EAB047015,2003-10-15,2005-06-15,2,2,EAB068,1,12651
EAB047016,1998-05-15,1999-09-15,2,2,EAB068,1,12652
EAB047016,2000-12-30,2004-12-20,2,2,EAB068,1,12653
EAB047016,2004-12-20,2005-06-15,2,2,EAB068,1,12654
EAB047016,2005-03-15,2007-05-15,2,2,EAB068,1,12655
EAB047017,1997-02-28,1997-06-15,2,2,NBB031,1,12656
EAB047017,2001-02-15,2003-05-15,2,2,NBB031,1,12657
EAB047017,2003-05-15,2005-05-14,2,2,NBB031,1,12658
EAB047017,2005-05-14,2006-03-15,2,2,NBB031,1,12659
EAB048005,1997-04-15,2001-05-26,2,2,EDC012,1,12660
EAB048005,2001-05-26,2001-08-15,2,2,EDC012,1,12661
EAB048005,2003-09-15,2009-12-15,2,2,EDC012,1,12662
EAB048005,2010-05-10,2011-01-15,2,2,EDC012,1,12663
EAB048005,2012-04-15,2019-10-15,2,2,EDC012,1,12664
EAB048007,1995-09-15,2003-05-15,2,2,EAA060,1,12665
EAB048007,1995-09-15,2003-05-15,2,2,EAB048,1,12666
EAB048009,1996-04-29,2003-05-15,1,2,EAA060,1,12667
EAB048009,2003-05-15,2017-08-15,2,2,EAA060,1,12668
EAB048009,2019-01-15,2019-05-15,2,2,EAA060,1,12669
EAB049009,2000-11-15,2002-05-15,2,2,EAB049,1,12670
EAB051008,2007-04-25,2009-03-15,2,2,EAB051,1,12671
EAB051010,NA,NA,NA,NA,NFE058,1,12672
EAB052010,2006-05-15,2008-08-15,2,2,NFE037,1,12673
EAB052010,2008-08-15,2019-10-15,2,2,NFE037,1,12674
EAB052013,2001-12-15,2003-04-12,2,2,EAB052,1,12675
EAB052014,1995-05-11,2006-05-15,1,2,EAB090,1,12676
EAB052014,2006-05-15,2012-01-08,2,2,EAB090,1,12677
EAB053005,1996-06-15,1997-03-10,2,2,EAB053,1,12678
EAB053005,1997-03-10,1998-08-15,2,2,EAB053,1,12679
EAB053006,2006-03-15,2010-11-27,2,2,NFD075,1,12680
EAB053006,2006-03-15,2010-11-27,2,2,NFF063,1,12681
EAB053006,2010-11-27,2013-06-15,2,2,NFD075,1,12682
EAB053006,2010-11-27,2013-06-15,2,2,NFF063,1,12683
EAB053006,2013-12-15,2017-09-15,2,2,NFD075,1,12684
EAB053006,2013-12-15,2017-09-15,2,2,NFF063,1,12685
EAB053008,1997-12-15,2000-11-15,2,2,EAB053,1,12686
EAB053008,2001-05-15,2003-12-29,2,2,EAB053,1,12687
EAB053008,2004-05-10,2005-02-15,2,2,EAB053,1,12688
EAB053008,2005-06-17,2011-08-15,2,2,EAB053,1,12689
EAB053008,2014-12-15,2019-04-21,2,2,EAB053,1,12690
EAB055007,2001-12-15,2002-12-15,2,2,EAB055,1,12691
EAB055009,2002-02-15,2004-06-15,2,2,EAB055,1,12692
EAB055301,2002-06-29,2006-03-20,2,2,EBC023,1,12693
EAB056031,2004-03-28,2013-03-01,2,2,EAB056,1,12694
EAB056033,NA,NA,NA,NA,EAB056,1,12695
EAB056034,1995-12-15,1997-05-03,2,2,EDB021,1,12696
EAB056034,1997-05-03,1997-06-15,2,2,EDB021,1,12697
EAB056034,1999-10-15,2018-06-15,2,2,EDB021,1,12698
EAB056049,2003-08-05,2007-05-12,2,2,EAB056,1,12699
EAB056055,2004-06-15,2012-04-15,2,2,EAB056,1,12700
EAB056055,2004-06-15,2012-04-15,2,2,EBA078,1,12701
EAB056055,2013-04-10,2015-01-15,2,2,EAB056,1,12702
EAB056055,2013-04-10,2015-01-15,2,2,EBA078,1,12703
EAB056055,2017-04-15,2018-09-15,2,2,EAB056,1,12704
EAB056055,2017-04-15,2018-09-15,2,2,EBA078,1,12705
EAB056057,2006-03-01,2007-03-15,2,2,EAB056,1,12706
EAB056066,2010-12-16,2012-05-02,2,2,EAB056,1,12707
EAB056070,NA,NA,NA,NA,EAB056,1,12708
EAB057005,1999-11-15,2000-12-15,2,2,EBF038,1,12709
EAB057005,2000-12-15,2001-08-15,2,2,EBF038,1,12710
EAB057005,2001-08-15,2004-01-15,2,2,EBF038,1,12711
EAB057008,2001-08-15,2006-05-15,2,2,EBB003,1,12712
EAB057013,2002-10-15,2003-10-12,2,2,EAB057,1,12713
EAB057013,2004-03-16,2004-07-09,2,1,EAB057,1,12714
EAB057019,1997-12-15,1998-04-15,2,2,SGN052,1,12715
EAB057019,1998-04-15,1999-09-15,2,2,SGN052,1,12716
EAB057019,2003-05-15,2004-03-04,2,2,SGN052,1,12717
EAB057019,2007-01-15,2009-11-15,2,2,SGN052,1,12718
EAB057901,2004-02-18,2006-01-22,2,2,EEA001,1,12719
EAB057901,2004-02-18,2006-01-22,2,2,EEE023,1,12720
EAB057901,2006-06-19,2010-01-15,2,2,EEA001,1,12721
EAB057901,2006-06-19,2010-01-15,2,2,EEE023,1,12722
EAB057901,2010-01-15,2011-10-15,2,2,EEA001,1,12723
EAB057901,2010-01-15,2011-10-15,2,2,EEE023,1,12724
EAB057901,2012-04-15,2013-02-09,2,2,EEA001,1,12725
EAB057901,2012-04-15,2013-02-09,2,2,EEE023,1,12726
EAB058004,1996-04-15,1996-04-15,2,2,EBA048,1,12727
EAB058005,1996-04-15,1996-04-15,2,2,EBA048,1,12728
EAB058005,2003-05-02,2003-01-05,2,2,EBA048,1,12729
EAB058005,2012-11-15,2011-07-29,2,2,EBA048,1,12730
EAB058007,1997-02-15,2007-11-15,2,2,EAB058,1,12731
EAB058007,1997-02-15,2007-11-15,2,2,EBA048,1,12732
EAB058007,2008-04-14,2012-11-15,2,2,EAB058,1,12733
EAB058007,2008-04-14,2012-11-15,2,2,EBA048,1,12734
EAB058008,NA,NA,NA,NA,EAB064,1,12735
EAB058009,NA,NA,NA,NA,EAB066,1,12736
EAB058022,1996-10-15,1998-07-25,2,2,EDD027,1,12737
EAB058022,1998-07-25,2001-09-15,2,2,EDD027,1,12738
EAB058022,2001-09-15,2003-02-15,2,2,EDD027,1,12739
EAB058022,2004-04-15,2004-11-24,2,2,EDD027,1,12740
EAB058022,2009-06-08,2010-05-15,2,2,EDD027,1,12741
EAB058039,1996-10-01,1999-05-15,2,2,EAB076,1,12742
EAB058039,1996-10-01,1999-05-15,2,2,EAB058,1,12743
EAB058042,1997-06-15,2001-03-08,2,2,EAB058,1,12744
EAB058042,2002-07-13,2002-11-15,2,1,EAB058,1,12745
EAB058050,2010-05-30,2011-12-15,2,2,EAB058,1,12746
EAB058801,1996-04-15,2000-08-15,2,2,NDE059,1,12747
EAB058801,2005-05-15,2011-07-29,2,2,NDE059,1,12748
EAB058801,2011-12-15,2017-03-15,2,2,NDE059,1,12749
EAB058801,2017-03-15,2020-01-15,2,2,NDE059,1,12750
EAB059005,NA,NA,NA,NA,EAB059,1,12751
EAB059017,2014-09-15,2016-04-15,2,2,EAB059,1,12752
EAB060007,NA,NA,NA,NA,EAB060,1,12753
EAB060009,1995-03-15,2008-02-28,2,2,EBB086,1,12754
EAB060009,1995-03-15,2008-02-28,2,2,NFB067,1,12755
EAB060009,2008-03-15,2011-06-15,2,2,EBB086,1,12756
EAB060009,2008-03-15,2011-06-15,2,2,NFB067,1,12757
EAB060009,2012-02-15,2014-04-15,2,2,EBB086,1,12758
EAB060009,2012-02-15,2014-04-15,2,2,NFB067,1,12759
EAB061005,1995-02-28,2020-06-15,2,2,EAA049,1,12760
EAB061007,NA,NA,NA,NA,EAB061,1,12761
EAB061007,NA,NA,NA,NA,EAA055,1,12762
EAB061011,1999-12-15,2001-03-15,2,2,EBB023,1,12763
EAB061011,2001-03-15,2004-03-28,2,2,EBB023,1,12764
EAB061017,1995-02-28,2002-02-15,2,2,EAB057,1,12765
EAB061017,2003-03-10,2005-04-04,2,2,EAB057,1,12766
EAB061017,2005-04-10,2012-04-15,2,2,EAB057,1,12767
EAB061017,2013-09-15,2017-05-15,2,2,EAB057,1,12768
EAB061018,NA,NA,NA,NA,EAA049,1,12769
EAB061903,1999-12-15,2003-03-20,2,2,EAB077,1,12770
EAB061903,2008-09-15,2012-08-15,2,2,EAB077,1,12771
EAB061903,2014-05-11,2014-12-15,2,2,EAB077,1,12772
EAB062003,1996-11-15,1998-04-19,2,2,EAB062,1,12773
EAB062003,2000-02-15,2000-09-04,2,2,EAB062,1,12774
EAB062005,1996-11-15,2000-09-04,2,2,CAC077,1,12775
EAB062005,2004-02-18,2006-01-07,2,2,CAC077,1,12776
EAB062005,2009-03-15,2013-06-15,2,2,CAC077,1,12777
EAB062005,2013-06-15,2020-05-15,2,2,CAC077,1,12778
EAB062006,1997-03-03,1998-04-19,1,2,EAB062,1,12779
EAB062006,2000-02-15,2000-09-04,2,2,EAB062,1,12780
EAB062006,2004-02-18,2018-04-15,2,2,EAB062,1,12781
EAB062007,1997-12-15,2000-09-04,2,2,SCG047,1,12782
EAB062007,2006-06-15,2010-02-15,2,2,SCG047,1,12783
EAB062007,2009-11-15,2010-11-15,2,2,SCG047,1,12784
EAB063014,2015-05-15,2015-11-15,2,2,EAB063,1,12785
EAB065005,1999-07-20,2000-08-15,2,2,EAB065,1,12786
EAB065006,1995-06-15,1995-09-15,2,2,EAB065,1,12787
EAB065006,1997-03-15,2001-05-15,2,2,EAB065,1,12788
EAB065010,1999-08-15,2005-12-15,2,2,EAB065,1,12789
EAB065702,2002-05-15,2002-12-15,2,2,EFA021,1,12790
EAB065702,2002-11-15,2007-01-06,2,2,EFA021,1,12791
EAB065702,2008-09-15,2009-08-02,2,2,EFA021,1,12792
EAB065702,2013-06-15,2013-08-15,2,2,EFA021,1,12793
EAB065702,2016-06-15,2019-01-15,2,2,EFA021,1,12794
EAB067008,2002-01-15,2018-05-15,2,2,SAA062,1,12795
EAB068003,1995-05-15,1999-06-15,2,2,EAB068,1,12796
EAB068013,2007-11-15,2010-05-14,2,2,EAB093,1,12797
EAB068013,2010-05-14,2011-01-07,2,2,EAB093,1,12798
EAB068013,2011-10-15,2013-01-13,2,2,EAB093,1,12799
EAB068013,2018-03-15,2020-06-15,2,2,EAB093,1,12800
EAB068014,2009-04-15,2010-05-14,2,2,EAB068,1,12801
EAB070009,2011-08-15,2012-04-15,2,2,EAB070,1,12802
EAB070009,2013-12-15,2014-04-15,2,2,EAB070,1,12803
EAB071024,2017-12-15,2019-02-15,2,2,EAB071,1,12804
EAB078001,2001-09-15,2002-04-14,2,2,EAB078,1,12805
EAB078001,2006-04-15,2009-06-15,2,2,EAB078,1,12806
EAB078001,2011-12-31,2013-04-15,2,2,EAB078,1,12807
EAB078008,2012-06-15,2016-05-15,2,2,EAB078,1,12808
EAB078008,2016-05-16,2017-01-15,2,2,EAB078,1,12809
EAB078008,2016-05-16,2017-05-15,2,2,EAB078,1,12810
EAB080001,2003-02-20,2004-07-15,2,2,EAB019,1,12811
EAB080001,2003-02-20,2004-07-15,2,2,EAB080,1,12812
EAB080001,2004-07-15,2007-08-15,2,2,EAB019,1,12813
EAB080001,2004-07-15,2007-08-15,2,2,EAB080,1,12814
EAB080001,2007-08-15,2010-07-15,2,2,EAB019,1,12815
EAB080001,2007-08-15,2010-07-15,2,2,EAB080,1,12816
EAB081005,2002-05-15,2019-06-23,2,2,NEF021,1,12817
EAB083001,2002-06-15,2003-05-15,2,2,EAB083,1,12818
EAB090003,2010-06-15,2019-01-15,2,2,EAB090,1,12819
EAC001006,2005-01-11,2006-05-20,2,2,EAC001,1,12820
EAC001006,2010-01-19,2012-05-15,2,2,EAC001,1,12821
EAC001006,2013-02-02,2013-06-15,2,2,EAC001,1,12822
EAC001006,2014-01-10,2019-01-15,2,2,EAC001,1,12823
EAC002005,1998-06-15,1998-08-15,2,2,EAC002,1,12824
EAC002005,2010-04-15,2010-11-15,2,2,EAC002,1,12825
EAC002011,NA,NA,NA,NA,EAC002,1,12826
EAC002018,1999-06-15,2003-01-15,2,2,EAC002,1,12827
EAC003006,2001-06-15,2004-04-10,2,2,EAC003,1,12828
EAC003006,2009-12-15,2010-11-15,2,2,EAC003,1,12829
EAC003009,2001-06-15,2019-02-15,2,2,EAC003,1,12830
EAC004004,NA,NA,NA,NA,EAC004,1,12831
EAC004005,NA,NA,NA,NA,EAC004,1,12832
EAC004007,2010-11-15,2012-12-28,2,2,EAC004,1,12833
EAC004009,NA,NA,NA,NA,EAC004,1,12834
EAC005006,2000-03-15,2000-11-15,2,2,EAC005,1,12835
EAC005008,1998-05-15,2011-11-05,2,1,EAB074,1,12836
EAC005008,1998-05-15,2011-11-05,2,1,EAC005,1,12837
EAC005024,2004-05-12,2005-11-18,2,2,EAA016,1,12838
EAC005024,2004-05-12,2005-11-18,2,2,EAA076,1,12839
EAC005024,2006-05-18,2007-03-07,2,2,EAA016,1,12840
EAC005024,2006-05-18,2007-03-07,2,2,EAA076,1,12841
EAC005024,2007-03-17,2011-04-15,2,2,EAA016,1,12842
EAC005024,2007-03-17,2011-04-15,2,2,EAA076,1,12843
EAC005026,1996-05-28,1998-03-15,2,2,EAB070,1,12844
EAC005026,1996-05-28,1998-03-15,2,2,EAB004,1,12845
EAC005026,1996-05-28,1998-03-15,2,2,EAC047,1,12846
EAC005026,1998-03-15,1999-05-15,2,2,EAB070,1,12847
EAC005026,1998-03-15,1999-05-15,2,2,EAB004,1,12848
EAC005026,1998-03-15,1999-05-15,2,2,EAC047,1,12849
EAC005026,2003-05-15,2006-08-15,2,2,EAB070,1,12850
EAC005026,2003-05-15,2006-08-15,2,2,EAB004,1,12851
EAC005026,2003-05-15,2006-08-15,2,2,EAC047,1,12852
EAC005026,2006-08-15,2012-05-05,2,2,EAB070,1,12853
EAC005026,2006-08-15,2012-05-05,2,2,EAB004,1,12854
